SienaReference,LegNo,SienaCommonRef,GroupRefNo,DealType,FullDealType,FullSubDealType,Broker,Status,Traded,TradeDate,StartDate,MaturityDate,ContractNumber,ExternalReference,DealingInterface,DealtAmount,AgainstAmount,DealtCcy,AgainstCcy,MajorCcy,MinorCcy,AllInRate,AllInRate2,ABSRate,SalesMargin,SalesMargin2,ChlMargin,Book,CounterBook,ParentContractNumber,MktRate,MktRate2,FixingBasis,SettleCcy,SettlementRate,DateTime,CallGroup,DmIndicator,RefIrType,RefIRType2,RefIrPeriod,RefIrMargin,RefIRMargin2,OptionDate,QuoteBasis,MktPoints,Direction,NpvDate,NpvRate,InterestFrequency,InterestAction,InterestStrategy,InterestBasis,InterestBasis2,MandatedUser,CustomerSienaView,CustomerExternalView,SienaDealer,DealOwner,OriginUser,EditedByUser,DealOwnerMnemonic,UTCOriginTime,UTCUpdateTime,MarginTrading,MmLegSettleDate,MmLegMargin,MmLegAllInRate,SwapPoints,SpotDate,SpotRate,MktSpotRate,SpotSalesMargin,SpotChlMargin,RerouteCcy,MajSideSpotDate,MajSideSpotRate,MajSideMktSpotRate,MajSideTrueSpotRate,MajSideMktTrueSpotRate,MajSideSpotSalesMargin,MajSideSpotChMargin,MinSideSpotDate,MinSideSpotRate,MinSideMktSpotRate,MinSideTrueSpotRate,MinSideMktTrueSpotRate,MinSideSpotSalesMargin,MinSideSpotChlMargin,MajSideDate,MajSideRate,MajSideMktRate,MajSideSalesMargin,MajSideChlMargin,MinSideDate,MinSideRate,MinSideMarketRate,MinSideSalesMargin,MinSideChlMargin,PayInstruction,ReceiptInstruction,CustomerPayInstruction,CustomerReceiptInstruction,BackOfficeNotes,customerStatementNotes,NotesMargin,RequestedBy,EditReason,EditOtherReason,LimitOrderType,LimitOrderStatus,LimitOrderExpiryDate,LimitOrderExpiryTime,LimitOrderUTCExpiryTime,LimitOrderRate,LimitOrderTPRate,LimitOrderSLRate,LimitOrderOwner,LimitOrderCustodian,LimitOrderPartialFillOK,NIName,NICleanPrice,NIDirtyPrice,NIYield,NIClearingSystem,Acceptor,NIDiscount,FutureExchangeCode,FutureCurrIsoCode,FutureDeliveryMth,FutureContractCode,FutureLots,FastPay,PaymentFee,PaymentFeePolicy,PaymentReason,Hedged,Premium,PremiumQuote,PremiumCurrency,PremiumRate,PremiumPercent,PremiumDate,StrikePrice,Exercised,OptionExpiryDate,OptionExercisedDate,NoticeDays,AlternativeCurrency,PaymentDate,SettlementDate,FixingDate,SpotBook,MajSpotBook,MinSpotBook,ForwardBook,MajFwrdBook,MinFwrdBook,MMBook,MajMMBook,MinMMBook,RepoFundingRate,RepoMargin,RepoSafe,RepoInitialFloatingCouponRate,UTI,EditVersion,BrokeragePercentage,BrokerageCurrency,BrokerageAmount,BrokerageDate,AccountName,AccountNumber,CashBalance,DebitFrequency,CreditFrequency,FeeAmount,FeePercentage,SettAmtOutstanding,LedgerBalance,ManuallyQuoted,Portfolio,InternalId,InternalDeleted,ISIN,Waiver,EURAmount,EUROtherAmount,LEI,Equity,Shares,ResidualShares,StockExchange,ShareHolder
000060,2,000060,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Phone,Confirmed,NULL,2017-04-18,2017-04-20,2018-04-20,000987,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.642,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.642,NULL,NULL,NULL,NULL,2018-04-19 19:03:18.0000000,NULL,NULL,LIBOR,NULL,NULL,2,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,3 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-06-07 08:27:47,2018-01-25 10:19:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000987,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10360,2018-04-24 18:17:13.4366667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000048,2,000048,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Cancelled,NULL,2017-04-18,2017-04-27,2017-07-20,NULL,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,1.415,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,1.415,NULL,NULL,NULL,NULL,2017-09-07 15:21:36.0000000,NULL,NULL,LIBOR,NULL,NULL,1,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,1 Month,NULL,NULL,Actual 360,NULL,Linda Jenkinson,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-05-02 15:22:38,2017-09-07 14:21:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10344,2017-09-08 09:17:02.0766667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000049,1,000049,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2017-10-20,000321,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.7,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.7,NULL,NULL,NULL,NULL,2017-10-25 08:38:14.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,Undefined,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-05-24 16:14:46,2017-10-02 10:14:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000321,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10345,2017-10-25 07:38:20.0633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000049,2,000049,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2017-10-20,000322,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,0.665,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,0.665,NULL,NULL,NULL,NULL,2017-10-25 08:38:14.0000000,NULL,NULL,LIBOR,NULL,NULL,0.25,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,1 Month,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-05-24 16:14:46,2017-10-02 10:14:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000322,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10346,2017-10-25 07:38:20.0700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000033,1,000033,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2018-04-20,000980,NULL,Siena,1000000,NULL,GBP,NULL,NULL,NULL,0.874,NULL,NULL,-0.13,NULL,NULL,Spot,NULL,NULL,1.004,NULL,NULL,NULL,NULL,2018-04-19 19:03:18.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,Undefined,NULL,NULL,Actual 365,NULL,Richard Branson,VirginGrp LON,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-04-18 13:44:01,2018-01-25 10:16:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213800OP8IQALEBOMT88000980,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10323,2018-04-24 18:17:08.1900000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000033,2,000033,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2018-04-20,000981,NULL,Siena,1000000,NULL,GBP,NULL,NULL,NULL,1.144,NULL,NULL,0.14,NULL,NULL,Spot,NULL,NULL,1.004,NULL,NULL,NULL,NULL,2018-04-19 19:03:18.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,Undefined,NULL,NULL,Actual 365,NULL,Richard Branson,VirginGrp LON,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-04-18 13:44:01,2018-01-25 10:16:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213800OP8IQALEBOMT88000981,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10324,2018-04-24 18:17:08.2333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000066,2,000066,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Phone,Confirmed,NULL,2017-06-08,2017-06-12,2018-06-12,000995,NULL,Siena,10090,NULL,USD,NULL,NULL,NULL,2.642,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.642,NULL,NULL,NULL,NULL,2018-06-27 09:44:03.0000000,NULL,NULL,LIBOR,NULL,NULL,2,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,3 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-06-19 13:46:12,2018-01-25 10:20:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000995,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10370,2018-06-27 08:46:08.2400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000061,1,000061,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Imported,Confirmed,NULL,2017-04-18,2017-04-20,2018-04-20,000988,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.7805,NULL,NULL,0.0025,NULL,NULL,Spot,NULL,NULL,2.778,NULL,NULL,NULL,NULL,2018-04-19 19:03:18.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,3 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-06-07 08:35:46,2018-01-25 10:19:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000988,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10361,2018-04-24 18:17:15.8633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000061,2,000061,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Imported,Confirmed,NULL,2017-04-18,2017-04-20,2018-04-20,000989,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.642,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.642,NULL,NULL,NULL,NULL,2018-04-19 19:03:18.0000000,NULL,NULL,LIBOR,NULL,NULL,2,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,3 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-06-07 08:35:46,2018-01-25 10:19:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000989,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10362,2018-04-24 18:17:16.1333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000062,1,000062,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2022-04-20,000990,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.778,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.778,NULL,NULL,NULL,NULL,2018-07-03 14:44:47.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,6 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,MT1,2017-06-07 08:37:26,2018-01-25 10:19:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000990,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000062,2,000062,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Confirmed,NULL,2017-04-18,2017-04-20,2022-04-20,000991,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,2.931,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.931,NULL,NULL,NULL,NULL,2018-07-03 14:44:47.0000000,NULL,NULL,LIBOR,NULL,NULL,2,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,6 Months,NULL,NULL,Actual 360,NULL,Jonathan Mason,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,MT1,2017-06-07 08:37:26,2018-01-25 10:19:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000991,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000048,1,000048,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,FIX Engine,Cancelled,NULL,2017-04-18,2017-04-27,2017-07-20,NULL,NULL,Siena,1000000,NULL,USD,NULL,NULL,NULL,0.728,NULL,NULL,-2,NULL,NULL,Spot,NULL,NULL,2.728,NULL,NULL,NULL,NULL,2017-09-07 15:21:36.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,1 Month,NULL,NULL,Actual 360,NULL,Linda Jenkinson,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,NULL,2017-05-02 15:22:38,2017-09-07 14:21:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10343,2017-09-08 09:17:02.0733333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000179,1,000179,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Phone,Confirmed,NULL,2017-07-05,2017-07-05,2018-07-05,000996,NULL,Siena,120000,NULL,GBP,NULL,NULL,NULL,1,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,1,NULL,NULL,NULL,NULL,2018-07-03 14:44:48.0000000,NULL,NULL,Fixed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEPOSIT,NULL,NULL,3 Months,NULL,NULL,Actual 365,NULL,Linda Jenkinson,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,MT1,2017-07-10 13:07:18,2018-01-25 10:20:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000996,181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000179,2,000179,NULL,NIS,IRS - No Principal Exchanged,IRS - No Principal Exchanged,Phone,Confirmed,NULL,2017-07-05,2017-07-05,2018-07-05,000997,NULL,Siena,120000,NULL,GBP,NULL,NULL,NULL,2.588,NULL,NULL,0,NULL,NULL,Spot,NULL,NULL,2.588,NULL,NULL,NULL,NULL,2018-07-03 14:44:48.0000000,NULL,NULL,LIBOR,NULL,NULL,2,NULL,NULL,NULL,NULL,LOAN,NULL,NULL,3 Months,NULL,NULL,Actual 365,NULL,Linda Jenkinson,AIRNZ     AUC,NULL,NULL,SuperMWT,SuperMWT,SuperMWT,MT1,2017-07-10 13:07:18,2018-01-25 10:20:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5299006ZTNPWFIZIHK73000997,181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,10396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
